"","dens","dens.w","gini","gini.w","dens.f","dens.f.w","gini.f","gini.f.w","dens.m","dens.m.w","gini.m","gini.m.w","eo.FF","eo.MM","eo.cross","eo.ck","eo.dk","eo.u","kinDegree","group","isPost","quarter","netID"
"1010",0.0301999587713873,6.31179138321995,0.380977005550384,0.405321154124982,0.0823170731707317,7.98475609756098,0.21806684733514,0.253205934121197,0.0139140955837871,0.438294010889292,0.459145427286357,0.521620142309797,2.74563543003851,0.442305855382558,0.785722190252756,10.180961154012,3.50837628865979,0.686984452638067,0.153255670103093,"groupV",1,3,"groupV.1.3"
"1011",0.0664811379097093,13.5336802566481,0.34117923420249,0.389147120404451,0.182926829268293,18.3188268292683,0.150894308943089,0.190041938403098,0.0332728372655777,0.979175015124017,0.333699059561129,0.432037768155495,2.91018236991225,0.424239831011596,0.741539956269885,10.9512463710819,2.91279613176848,0.679004774438104,0.149886618474876,"groupV",1,3,"groupV.1.3"
"1012",0.0276231704803133,5.27602556173985,0.36540780943766,0.393093236025173,0.0701219512195122,5.92530487804878,0.217391304347826,0.257179968249387,0.014519056261343,0.471869328493648,0.452227011494253,0.488328912466844,2.61722321542587,0.49935386398837,0.790346941201855,11.0254910342655,4.02736686390532,0.65091567185243,0.161983431952663,"groupV",1,3,"groupV.1.3"
"1013",0.0393733250876108,8.09775270253556,0.367576286424454,0.398867475800236,0.111585365853659,11.0469132804878,0.219912035185926,0.213106905816769,0.0208711433756806,0.69570220508167,0.385557221389305,0.454139125142349,2.84766375925738,0.47563427423223,0.727372692221645,11.1673324589188,3.05556299385271,0.66954348765726,0.152042788449981,"groupV",1,3,"groupV.1.3"
"1014",0.0766852195423624,15.3028806431664,0.327943412620832,0.369677231791391,0.19390243902439,17.688123695122,0.147185151096794,0.159235331439938,0.0399274047186933,1.21555989110708,0.317659352142111,0.410396131085282,2.70429703059907,0.447715546361371,0.796216415800426,11.2570460263827,2.98447500525368,0.668654251449012,0.156489088777821,"groupV",1,3,"groupV.1.3"
"1015",0.0804988662131519,16.2929705215419,0.341390861237212,0.370623228330738,0.217073170731707,20.8173170731707,0.147026582625377,0.191739362649101,0.0375075620084694,1.19649122807018,0.32313681868743,0.413739055237271,2.80301564156946,0.462528604118993,0.751878633853805,9.52055174710666,3.92713764337852,0.695967317023655,0.137337226277372,"groupV",1,3,"groupV.1.3"
"1016",0.0708101422387137,14.8347247990105,0.336273947627659,0.379095248426991,0.18780487804878,18.3579268292683,0.156636046879949,0.190193999126692,0.0369026013309135,1.19472171808832,0.357970604861504,0.420782851817335,2.76026107456779,0.453507183727568,0.772892575337571,10.6747055906178,3.5394820971867,0.672245229513835,0.150881585677749,"groupV",1,3,"groupV.1.3"
"1017",0.0719439290867862,14.7844774273346,0.325070186101705,0.362948216962816,0.184756097560976,17.5518292682927,0.138613861386139,0.193485237483954,0.0378100423472474,1.28554143980641,0.329103448275862,0.43414046653144,2.7348228591775,0.485540556652139,0.759397273056546,10.1991594956974,2.98519736842105,0.698663762254763,0.144568026315789,"groupV",1,3,"groupV.1.3"
"1018",0.0498866213151927,10.1768707482993,0.350029217797813,0.389198356110121,0.13780487804878,13.4015243902439,0.18238722210231,0.214809705937676,0.0269207501512402,0.888384754990926,0.351414180550174,0.413401253918495,2.82018023672884,0.474725098750934,0.737481756790185,9.67578953541791,3.73264781491003,0.696094908716223,0.142059383033419,"groupV",1,3,"groupV.1.3"
"1019",0.0641104926819212,13.538049257885,0.33472993601611,0.377268726067795,0.175609756097561,17.5610353170732,0.166836043360434,0.189755367026874,0.0335753176043557,1.11918117059891,0.333333333333333,0.429223125305268,2.80150836335762,0.463246035022415,0.751899682991883,9.25440440384632,3.93250175449403,0.703396423787795,0.133515533597186,"groupV",1,3,"groupV.1.3"
"1020",0.0475159760874047,9.1230674087817,0.335151953373212,0.375184132996633,0.120731707317073,10.352743902439,0.18329637841833,0.231174002702126,0.0241984271022384,0.768300060496068,0.354956896551724,0.419087700244366,2.64210651676829,0.485289530399274,0.791542919470143,10.7561218947112,2.51348396501458,0.693851435921413,0.14811166180758,"groupV",1,3,"groupV.1.3"
"1021",0.0763760049474335,15.0002473716759,0.32537248326722,0.38122055586414,0.205487804878049,19.2542073170732,0.131938915828327,0.209828981961111,0.0402298850574713,1.26724137931034,0.310215193155302,0.393267651888342,2.82238028413889,0.470681892947834,0.739533640859268,10.3804350913643,3.24453041622198,0.687473235599745,0.147043756670224,"groupV",1,3,"groupV.1.3"
"1022",0.0422593279736137,8.74764919604205,0.351736881005174,0.368874062309039,0.120731707317073,12.0731236463415,0.14239960581424,0.212277198612782,0.0199637023593466,0.678764083484574,0.365203761755486,0.425964738101386,2.85789952703081,0.482022617339108,0.719402439601847,9.56500835448315,3.78124054683813,0.698106501689391,0.138320308029201,"groupV",1,3,"groupV.1.3"
"1023",0.072459286745001,15.3794836116265,0.347040820725031,0.383166172918823,0.200609756097561,20.7881859756098,0.154051449329083,0.186501515196093,0.0353901996370236,1.09709618874773,0.304745063365753,0.406145717463849,2.88824657416186,0.428619984223994,0.746059283122379,9.26034848894862,3.77668878166466,0.70685987163468,0.135578407720145,"groupV",1,3,"groupV.1.3"
"1024",0.0290661719233148,5.81323438466296,0.392220073071137,0.40989898989899,0.0804878048780488,7.60609756097561,0.233185513673319,0.235127113175894,0.0133091349062311,0.399274047186933,0.462382445141066,0.501724137931034,2.79524085365854,0.440199637023593,0.770080950378469,9.26724606192287,3.84126984126984,0.705158644506799,0.134551851851852,"groupV",1,3,"groupV.1.3"
"1025",0.0379303236446094,7.30788601113173,0.358256477821695,0.371640545807444,0.102439024390244,8.74143131707317,0.203397212543554,0.22723008645651,0.0175438596491228,0.584794385964912,0.450951248513674,0.52224229420836,2.62016910794239,0.507728164708263,0.783509955939646,10.3355627833566,3.89941597344146,0.673480804847169,0.155352692334105,"groupV",1,3,"groupV.1.3"
"1026",0.0163883735312307,3.21212121212121,0.431929356457658,0.444959802102659,0.049390243902439,4.69207317073171,0.307437518819633,0.332220795892169,0.00846944948578342,0.304900181488203,0.557266009852217,0.604406130268199,2.86737804878049,0.539019963702359,0.676513877207738,8.23778266960176,2.38815789473684,0.768251786383723,0.114065263157895,"groupV",1,3,"groupV.1.3"
"1027",0.0160791589363018,3.05504019789734,0.402162652162652,0.427910685805423,0.0384146341463415,3.07317073170732,0.309717382888115,0.332317073170732,0.00937689050211736,0.328191167574108,0.564516129032258,0.585714285714286,2.49088575096277,0.540596045467571,0.805243238457793,12.5773288973384,6.2390625,0.555312432549104,0.1701775,"groupV",1,3,"groupV.1.3"
"1028",0.0164914450628736,3.18284889713461,0.419760101010101,0.44072852881143,0.049390243902439,4.84024390243902,0.290876242095754,0.294673967147835,0.0087719298245614,0.271929824561403,0.612366230677765,0.622358175750834,3.00390496651081,0.471370941199703,0.676459950234664,9.12640645611857,4.63010204081633,0.690767651761762,0.140320408163265,"groupV",1,3,"groupV.1.3"
"1029",0.0633889919604205,12.523875974026,0.342383181407572,0.383779674578745,0.174390243902439,15.944269804878,0.153846153846154,0.193101954761551,0.0323653962492438,0.984834343617665,0.326458266194006,0.397037564385562,2.73763131087431,0.451976406722622,0.781760018826986,10.3064083051634,3.4740093863326,0.684224971756332,0.147739641270113,"groupV",1,3,"groupV.1.3"
"1030",0.0548340548340548,11.2409812409812,0.345883648515227,0.355890613451589,0.146951219512195,13.4607317073171,0.173970245926526,0.1982639258707,0.0260133091349062,0.848033877797943,0.332397754611066,0.40755235878993,2.64337656157049,0.466683192421761,0.804038646946604,10.1708951134873,4.16102620087336,0.672056219055061,0.141979257641921,"groupV",1,3,"groupV.1.3"
"1031",0.0575139146567718,11.6638218923933,0.340863835487491,0.350905504751658,0.151219512195122,13.0956097560976,0.188139260424862,0.190671999098744,0.0317604355716878,1.11796733212341,0.303612479474548,0.38528605015674,2.52619786404965,0.509369731204158,0.814772744238359,10.0696089709253,2.61980369515011,0.710858541171404,0.144722401847575,"groupV",1,3,"groupV.1.3"
"1032",0.062255205112348,13.3849120552463,0.340825473275804,0.387737310954395,0.16219512195122,15.8140649390244,0.162112598569595,0.201750311959801,0.0311554748941319,1.0333267816092,0.34164713759625,0.423929325959745,2.68276911423276,0.452711865474831,0.800166784146023,9.55540488416219,3.25768860849075,0.710583614939709,0.13841835488627,"groupV",1,3,"groupV.1.3"
"1033",0.0826633683776541,17.0699855699856,0.332187208745812,0.367168048523981,0.225609756097561,22.2,0.140210942649967,0.17568907396391,0.0432546884452511,1.46633393829401,0.287316132143718,0.377377682839996,2.81898305084746,0.481768125749792,0.732998816837964,10.0739821941946,3.64291158536585,0.686884716219275,0.14062743902439,"groupV",1,3,"groupV.1.3"
"1034",0.018037518037518,3.93217893217893,0.412178932178932,0.422018348623853,0.0445121951219512,3.96158536585366,0.284330103575008,0.288572211564812,0.00846944948578342,0.313369630973987,0.547413793103448,0.592264678471575,2.41518796151264,0.498085216204066,0.860896135060686,12.9803477592173,3.05898876404494,0.618004205298094,0.168187640449438,"groupV",1,3,"groupV.1.3"
"1035",0.056895485466914,11.2880643166357,0.332253696384131,0.3658357771261,0.143292682926829,12.5810975609756,0.153295277633627,0.190343907994889,0.029038112522686,0.964065335753176,0.351293103448276,0.452222683838804,2.61800378638867,0.491082928399977,0.795827087685504,9.84709458932763,3.30751708428246,0.701142934686145,0.142811617312073,"groupV",1,3,"groupV.1.3"
"1036",0.0590599876314162,11.8612547371676,0.331464734606096,0.383519434092738,0.154268292682927,14.4241301036585,0.167357562903692,0.208990203497191,0.0323653962492438,1.05727263157895,0.312600708991299,0.392416195841129,2.75418493674892,0.477339310499182,0.758421560811916,10.429199377197,4.44851723187169,0.6580229701827,0.151581228400468,"groupV",1,3,"groupV.1.3"
"1037",0.0300968872397444,5.97423211708926,0.345717448457175,0.362313309416584,0.0798780487804878,7.06920731707317,0.16942841184137,0.196775527077305,0.0193587416817907,0.764670296430732,0.400862068965517,0.431252728066347,2.63754684524175,0.583976008813835,0.724516082562024,10.316620480763,3.84533898305085,0.675279040926002,0.142976836158192,"groupV",1,3,"groupV.1.3"
"1038",0.0185528756957328,3.98886827458256,0.39057239057239,0.421987315010571,0.0524390243902439,5.45365853658537,0.234543391945547,0.2359287054409,0.0105868118572293,0.381125226860254,0.552216748768473,0.562739463601532,2.861622234827,0.491385641328662,0.711610303753398,7.52489763088622,3.92668269230769,0.752621245579372,0.129046153846154,"groupV",1,3,"groupV.1.3"
"1039",0.0319521748093177,7.02947845804989,0.383447376995764,0.40668044077135,0.0853658536585366,8.79268292682927,0.236236933797909,0.265332701870708,0.0160314579552329,0.52102238354507,0.463890696161353,0.492307692307692,2.76969512195122,0.433529945553539,0.783526072329689,8.50247332865739,5.28640776699029,0.693177793750616,0.128209223300971,"groupV",1,3,"groupV.1.3"
"1040",0.0775097917955061,15.9515151515152,0.336180958521384,0.382164698491229,0.209146341463415,20.642743902439,0.152101258621916,0.199990115402674,0.0405323653962492,1.3173018753781,0.300566134843026,0.343607427055703,2.83719512195122,0.463443090484833,0.73945692658897,10.8740162030349,3.53989361702128,0.666578536296701,0.148433941236069,"groupV",1,3,"groupV.1.3"
"1041",0.0529787672644816,10.5639661925376,0.339189560979444,0.394608066624115,0.145731707317073,13.640487804878,0.164914787223186,0.2196164269335,0.0281306715063521,0.838294010889292,0.337411939191694,0.436357324693358,2.77695036328498,0.438580714921534,0.77751336431498,9.39616847031296,3.68429487179487,0.705158644506799,0.133613461538462,"groupV",1,3,"groupV.1.3"
"1042",0.075036075036075,15.8232323232323,0.337634587634588,0.373611635022423,0.2,19.625,0.142102914931588,0.174864067112009,0.0369026013309135,1.15320629159105,0.305822498586772,0.373448275862069,2.7527831191175,0.434893931064605,0.788409661174878,9.54203579472524,3.98837579617834,0.693930003670704,0.139171847133758,"groupV",1,3,"groupV.1.3"
"1043",0.0693671407957122,13.6566558441558,0.338931664340282,0.370742344075677,0.189024390243902,17.8391768292683,0.159716758457907,0.209497657890486,0.0362976406533575,1.22050816696915,0.379885057471264,0.430329444942956,2.83585365853659,0.501222020568663,0.713658536585366,9.32887971193312,3.84635761589404,0.703290674587576,0.140087152317881,"groupV",1,3,"groupV.1.3"
"1044",0.0300968872397444,6.13976499690785,0.366957243669572,0.397702515349574,0.0823170731707317,7.61432926829268,0.219512195121951,0.249176005273566,0.0163339382940109,0.530852994555354,0.437420178799489,0.471352785145889,2.68243364418938,0.467532294224405,0.789980458121011,7.65467064022197,4.41486486486486,0.737557825470625,0.122390810810811,"groupV",1,3,"groupV.1.3"
"1045",0.0178313749742321,3.56627499484642,0.423425001459684,0.438585858585858,0.0451219512195122,3.92560975609756,0.240606460118655,0.262966077936641,0.0087719298245614,0.280701754385965,0.497621878715814,0.511853448275862,2.57339634146341,0.469546279491833,0.826179562657696,12.4220532319392,4.17241379310345,0.607895383195516,0.169970114942529,"groupV",1,3,"groupV.1.3"
"1046",0.0498866213151927,10.0770975056689,0.352742299023291,0.395552055205521,0.135975609756098,13.1216463414634,0.160122498085967,0.193605459370656,0.0229885057471264,0.649425287356322,0.349364791288566,0.398230088495575,2.82613801014248,0.410417153330578,0.780129216664307,9.9440788825627,4.11431347150259,0.679582942374428,0.139356994818653,"groupV",1,3,"groupV.1.3"
"1047",0.0393733250876108,8.17650132137704,0.350362261357026,0.371062488582732,0.114024390243902,11.4404102865854,0.182992043824181,0.19180040255263,0.0205686630369026,0.733613454325469,0.36790060851927,0.443442995536899,2.85822125768434,0.504027493181005,0.70399542576562,10.3998846058709,3.91943578688609,0.671188454423543,0.151039857809509,"groupV",1,3,"groupV.1.3"
"1048",0.0722531436817151,15.1099386724387,0.324802951051168,0.376357719453954,0.18780487804878,18.780487804878,0.16138739309471,0.205396341463415,0.0375075620084694,1.22368421052632,0.328420467185762,0.406790857444841,2.82886008776406,0.457828672098657,0.746233781772243,11.0400998098859,3.9703125,0.651831022015972,0.153642125,"groupV",1,3,"groupV.1.3"
"1049",0.0782312925170068,15.9513605442177,0.326639251540437,0.367975983473776,0.21219512195122,20.6253658536585,0.139472946453603,0.207392351701295,0.0420447670901391,1.46315789473684,0.301290002480774,0.414585810543004,2.82011268077369,0.500864716966521,0.719334829528979,9.92997465145754,3.03433641975309,0.705158644506799,0.138199588477366,"groupV",1,3,"groupV.1.3"
"1050",0.0617398474541332,12.6875818697176,0.334547478120099,0.361473310717863,0.156707317073171,15.0700553231707,0.150042706652748,0.172041564358814,0.0329703569267998,1.09901541439806,0.292154381524834,0.367326748692335,2.76840540220342,0.476020055365512,0.754434995237174,11.0442070236147,3.6960517544032,0.658107745935488,0.154337603555652,"groupV",1,3,"groupV.1.3"
"1051",0.0322613894042465,6.7910224695939,0.397392454900442,0.426113870294393,0.0945121951219512,9.97103658536585,0.24720692368214,0.245058374754364,0.0169388989715668,0.567453115547489,0.48737684729064,0.497683993823983,2.96495278373211,0.467036827879347,0.692904474707783,8.65422665921828,4.08590047393365,0.716855588846959,0.125678672985782,"groupV",1,3,"groupV.1.3"
"1052",0.0184498041640899,3.91135848278705,0.425145307826872,0.448256146369354,0.0524390243902439,5.50609756097561,0.29495178672717,0.322415795586527,0.00937689050211736,0.31881427707199,0.564516129032258,0.578600405679513,2.93002185918086,0.470653699962333,0.702435453925131,8.517979359044,3.45714285714286,0.735379729271376,0.12364380952381,"groupV",1,3,"groupV.1.3"
"1053",0.0804988662131519,16.9611111111111,0.316506938786068,0.35708772585849,0.204268292682927,19.8957317073171,0.130396796505278,0.171658236089548,0.0432546884452511,1.47931034482759,0.290692066554136,0.364236741278484,2.73471355643789,0.476343223736969,0.765828231658419,9.60349700580102,3.30762320328542,0.708054573231673,0.139127515400411,"groupV",1,3,"groupV.1.3"
"1054",0.0376211090496805,7.22322886002886,0.320907707209077,0.364268131314647,0.0914634146341463,7.46948963414634,0.221138211382114,0.256645641277129,0.0208711433756806,0.681788457350272,0.389055472263868,0.429452067317095,2.51629270814541,0.49930054818271,0.825187625388875,11.8643596649597,4.25969748337199,0.621689914926317,0.164911816313241,"groupV",1,3,"groupV.1.3"
"1055",0.067305710162853,13.9707660626675,0.342227790926106,0.380723695444126,0.180487804878049,17.6878193170732,0.13744232036915,0.175211372649751,0.0332728372655777,1.11226569872958,0.310031347962382,0.404140189267398,2.79302962958104,0.472616434796431,0.74830981371953,9.72395758624709,3.24107341289925,0.706186844121603,0.136885001165305,"groupV",1,3,"groupV.1.3"
"1056",0.0323644609358895,6.92599464028036,0.392845653992151,0.421127159444916,0.0939024390243902,9.85975609756098,0.221887868229332,0.225900116144019,0.014216575922565,0.390955837870538,0.487160674981658,0.510658307210031,2.90263847731935,0.377118069101209,0.776896669627347,9.76018468223791,3.45714285714286,0.700121797046036,0.144402380952381,"groupV",1,3,"groupV.1.3"
"1057",0.0563801278086992,12.0653473510616,0.349731316824553,0.39281601057302,0.153048780487805,15.0906097560976,0.16441550869692,0.198535595903627,0.0284331518451301,0.978100423472474,0.379126925898753,0.432838813151564,2.72571575108274,0.471740420984786,0.77213043239037,9.90236697799613,3.77358012170385,0.688709710608567,0.141869776876268,"groupV",1,3,"groupV.1.3"
"1058",0.0811172954030097,16.872397443826,0.313696045589311,0.367759324009324,0.204268292682927,19.7118902439024,0.140371314160903,0.192746113989637,0.0459770114942529,1.51724137931034,0.305240471869329,0.400156739811912,2.74461479831144,0.465595769928801,0.769884801384486,10.195094466006,3.62059585492228,0.683967348454263,0.144153886010363,"groupV",1,3,"groupV.1.3"
"1059",0.038961038961039,8.0259525974026,0.371439260328149,0.410562375459515,0.102439024390244,9.97071292682927,0.21355981416957,0.241396985758606,0.0178463399879008,0.487798115547489,0.450029222676797,0.4890674502592,2.79519518874633,0.389388674732947,0.805416512150735,10.0823006457991,2.33090726283902,0.717232782363653,0.148902942820611,"groupV",1,3,"groupV.1.3"
"1060",0.0384456813028242,7.33028465574108,0.356026755490563,0.398054418707235,0.105487804878049,9.63452084756098,0.202030170590723,0.241588519108746,0.0220810647307925,0.728672265577737,0.410722720831365,0.473877953521301,2.83381835950064,0.507922406509889,0.709702778489753,9.38457095250432,2.64963224421658,0.729606871869262,0.137705101319862,"groupV",1,3,"groupV.1.3"
"1061",0.0718408575551433,14.5208333333333,0.319667260843732,0.358376592142826,0.182317073170732,16.5680640243902,0.128884900889143,0.176938303083168,0.0372050816696915,1.25567150635209,0.328427249789739,0.413218390804598,2.65975609756098,0.490018148820327,0.782169890664424,9.8932170856847,2.74621733149931,0.712918299466984,0.138711554332875,"groupV",1,3,"groupV.1.3"
"1062",0.0792620078334364,15.9237373737374,0.325347099079219,0.368000563122514,0.204268292682927,18.9560975609756,0.131925737167819,0.195279646761985,0.0411373260738052,1.35341802782819,0.291075050709939,0.379624777277015,2.73265913146936,0.48058961533354,0.763584894049109,9.75827242034876,3.86274245689655,0.690721129155906,0.140022198275862,"groupV",1,3,"groupV.1.3"
"1063",0.072562358276644,14.6485260770975,0.317148760330579,0.365862964005379,0.186585365853659,17.7022865853659,0.137015781922525,0.198335422089399,0.0390199637023593,1.31204627949183,0.302058273188987,0.402192026663248,2.78026806614815,0.48880785287656,0.74145534270545,9.1815176062159,3.58695652173913,0.713520209461425,0.135941370223979,"groupV",1,3,"groupV.1.3"
"1064",0.0487528344671202,10.0674603174603,0.348666367693852,0.386467581382835,0.125,11.875,0.224747174301011,0.245057766367137,0.0257108287961283,0.861312764670296,0.357403651115619,0.412892434379825,2.72157916494419,0.476083546094928,0.770537839802711,11.6701921152692,3.46282894736842,0.645776863916753,0.159714473684211,"groupV",1,3,"groupV.1.3"
"1065",0.0292723149866007,5.63492063492064,0.354353393085787,0.382815164633346,0.0786585365853659,7.03993902439024,0.205709964076385,0.238997138574738,0.0160314579552329,0.545069570477919,0.421275211450878,0.453093306288032,2.75048780487805,0.518330308529946,0.731202691337258,8.32763345157933,2.78840782122905,0.756371283493326,0.121862569832402,"groupV",1,3,"groupV.1.3"
"1066",0.0600907029478458,12.138366462585,0.364017533828855,0.385371547538775,0.173170731707317,17.5191634146341,0.157935417382343,0.20086721858352,0.0263157894736842,0.776319473684211,0.340665873959572,0.410870019716797,2.96280680493136,0.428577668251618,0.720378273480387,9.70022661960773,3.9619061922366,0.690057053908921,0.137603642007769,"groupV",1,3,"groupV.1.3"
"1067",0.0381364667078953,7.27132717996289,0.365711165711166,0.377993749300766,0.101829268292683,8.58757277439024,0.220096392580692,0.201292187894799,0.0208711433756806,0.723530326678766,0.4007996001999,0.441811107015384,2.61662807498101,0.533575261634718,0.766764117339521,9.57433460515639,4.48369278118128,0.681466906767614,0.138886015707958,"groupV",1,3,"groupV.1.3"
"1068",0.0788497217068646,16.219387755102,0.334627318941044,0.382006747101545,0.213414634146341,21.3414634146341,0.144529616724739,0.191707317073171,0.0399274047186933,1.31760435571688,0.321969696969697,0.396812957157785,2.87596191469936,0.470801750827373,0.720973900684978,10.6953878326996,3.130875,0.681183250593568,0.1498947,"groupV",1,3,"groupV.1.3"
"1069",0.0697794269222841,13.9471629560915,0.340465213434194,0.368917442088174,0.189024390243902,17.8155487804878,0.158693941778127,0.182926829268293,0.0359951603145796,1.21933605565638,0.30860620110113,0.361687237562031,2.78958953004164,0.497369612813816,0.732289577537685,9.63779992133211,3.61074270557029,0.700014914341298,0.141089389920424,"groupV",1,3,"groupV.1.3"
"1070",0.0497835497835498,10.6661255411255,0.356525921743313,0.391688176985727,0.13780487804878,13.952743902439,0.207209151737535,0.226919602529359,0.0263157894736842,0.921052631578947,0.348989298454221,0.428448275862069,2.79570680479267,0.479408395047087,0.742665409191411,9.75361216730038,3.025,0.710382041873516,0.138017037037037,"groupV",1,3,"groupV.1.3"
"1071",0.0682333539476397,13.7929153370439,0.338505904971162,0.36812644417314,0.179878048780488,17.2169285060976,0.1537825547747,0.178521633880778,0.0338777979431337,1.10344900181488,0.265855911330049,0.352994538637894,2.80114492643247,0.472863902895689,0.745339414986879,9.39996828335278,3.92798578218858,0.699370107114773,0.135534850432719,"groupV",1,3,"groupV.1.3"
"1072",0.0558647701504844,11.4857967429396,0.337917924633792,0.384172463939001,0.149390243902439,14.3713414634146,0.160975609756098,0.200446224836469,0.0284331518451301,0.852994555353902,0.367021276595745,0.418850574712644,2.76802102116352,0.428209763641628,0.787801523694829,9.91698220595559,4.15072765072765,0.67950318446757,0.145034303534304,"groupV",1,3,"groupV.1.3"
"1073",0.0793650793650794,15.968253968254,0.329424111242293,0.367090386971103,0.215243902439024,20.8786585365854,0.144752297381331,0.182021624339955,0.0402298850574713,1.21494252873563,0.30347420274825,0.386846311943366,2.85207656500024,0.440491353151508,0.750279650942118,9.56626161263769,3.69548969072165,0.700069870783554,0.140338453608247,"groupV",1,3,"groupV.1.3"
"1074",0.0295815295815296,5.82756132756133,0.413155949741316,0.428985284315234,0.0865853658536585,8.35548780487805,0.231020267949158,0.234424364969038,0.0130066545674531,0.364186327888687,0.433440256615878,0.492610837438424,2.89786740126285,0.417109639142491,0.750742850068095,9.26826769636912,3.76165803108808,0.706985480373397,0.13700207253886,"groupV",1,3,"groupV.1.3"
"1075",0.038857967429396,7.77156745104102,0.364842054497227,0.401818793062654,0.106707317073171,10.4217195121951,0.201114982578397,0.231083720931162,0.0175438596491228,0.497073684210526,0.460463733650416,0.521704700517049,2.88891032663008,0.415743537931415,0.754781103432592,11.7013453576229,2.32295391506188,0.671464291527284,0.156780845213912,"groupV",1,3,"groupV.1.3"
"1076",0.0548340548340548,11.3177489177489,0.351313890787575,0.388957403492287,0.151829268292683,15.2740243902439,0.174160054853561,0.224118702419629,0.0266182698124622,0.878402903811252,0.352272727272727,0.430094043887147,2.88340541690301,0.469205039463133,0.719517084906214,10.1500275911073,3.87897614314115,0.679223386209829,0.146804572564612,"groupV",1,3,"groupV.1.3"
"1077",0.0196866625438054,4.52793238507524,0.399915384208578,0.426570048309179,0.0536585365853659,6.11707317073171,0.264412416851441,0.269790329482242,0.00967937084089534,0.338777979431337,0.497844827586207,0.52807881773399,2.93220572640509,0.446579341907993,0.718417011006692,10.7875725435261,4.37828947368421,0.649488225203631,0.157500877192982,"groupV",1,3,"groupV.1.3"
"1078",0.0719439290867862,14.4606542053185,0.338297010216781,0.386759184060364,0.189024390243902,18.3772801219512,0.165460267505901,0.208780975902073,0.0375075620084694,1.17106185117967,0.300611790878754,0.386490241005635,2.86145567560573,0.455853853005812,0.736366663996927,10.1364325110996,3.21514532140651,0.695083839861537,0.143538260105199,"groupV",1,3,"groupV.1.3"
"1079",0.0744176458462173,15.3878382065553,0.345239094546574,0.375870998338448,0.20609756097561,20.1058516829268,0.134074180978496,0.164648763483767,0.0350877192982456,1.07991578947368,0.318370986920333,0.431035451891568,2.79103550029665,0.436808909566178,0.773888041313649,10.1442434890985,4.13440096419436,0.673433342769383,0.146667792687655,"groupV",1,3,"groupV.1.3"
"1080",0.0493712636569779,10.096423417852,0.370595305877143,0.415870193376306,0.140853658536585,14.0501524390244,0.201562664977299,0.220429121584449,0.0241984271022384,0.659407138535995,0.355172413793103,0.391964568174628,2.88560587989743,0.391049392302948,0.773086010516121,9.33988964807456,4.09398496240601,0.697205727463489,0.133275689223058,"groupV",1,3,"groupV.1.3"
"1081",0.0394763966192538,7.72418625231911,0.336049792968853,0.374908018733306,0.103658536585366,9.22557762195122,0.189670014347202,0.221431176867706,0.0226860254083485,0.771321914700545,0.359310344827586,0.365788538562668,2.69085739549317,0.509941601924497,0.757596075573764,10.7472084799379,3.3988644511009,0.673465297683847,0.148298126027181,"groupV",1,3,"groupV.1.3"
"1082",0.0404040404040404,8.05384565656566,0.35165429808287,0.378821995145771,0.107317073170732,9.9804556097561,0.187915742793792,0.221960807793846,0.0205686630369026,0.658194954627949,0.385141987829615,0.465159530020367,2.76007233479129,0.471116593050871,0.760716971050485,9.75065802432307,3.09005722599105,0.708949339390132,0.133885476716592,"groupV",1,3,"groupV.1.3"
"1083",0.0395794681508967,8.00821788497217,0.369212962962963,0.396785471427905,0.115853658536585,11.6625614634146,0.172272143774069,0.17590104106125,0.0196612220205687,0.583280036297641,0.428116710875332,0.48585920750232,2.94330784640824,0.430287865934861,0.725913256330917,9.25486174929854,4.20694859760444,0.696985804322461,0.138462176684317,"groupV",1,3,"groupV.1.3"
"1084",0.0696763553906411,14.2139764996908,0.339459685613532,0.37509284016637,0.182926829268293,17.172256097561,0.184390243902439,0.202526712351012,0.0362976406533575,1.16606170598911,0.293103448275862,0.359452569435127,2.72230765781923,0.462137690829508,0.779980705486568,10.7679848921337,4.10852197070573,0.656332746351867,0.149562982689747,"groupV",1,3,"groupV.1.3"
"1085",0.0710162853019996,14.7625103071532,0.315902127222882,0.372079180257172,0.179268292682927,17.030487804878,0.151899784303965,0.225834403080873,0.0393224440411373,1.34679370840895,0.303846153846154,0.382393657186006,2.70357713799627,0.4835225517918,0.77157441914685,10.2481939163498,3.94046052631579,0.675003834050916,0.152537105263158,"groupV",1,3,"groupV.1.3"
"1086",0.0279323850752422,5.36301793444651,0.3860002236386,0.418139730639731,0.074390243902439,6.80670731707317,0.22391043582567,0.268825803012128,0.0130066545674531,0.357683000604961,0.506816359262229,0.557993730407523,2.81927400914634,0.420329514519056,0.775605813708999,10.7929314966029,1.98360655737705,0.705158644506799,0.151510382513661,"groupV",1,3,"groupV.1.3"
"1087",0.0400948258091115,8.12585676458462,0.379501960478824,0.385749232711552,0.114634146341463,10.6991453414634,0.178256357031655,0.195383851193755,0.0181488203266788,0.59890889292196,0.397126436781609,0.485546122989037,2.7244050495334,0.47784819516311,0.768336750537421,8.78418843119633,4.05133885164053,0.713972507084072,0.126939911105368,"groupV",1,3,"groupV.1.3"
